قيمة - ريال,الوزن الصافي بالكيلو,رمز التعرفة 4 خانات,السنة,الربع,الدولة
6525.56,3.84,6110,2025,Q1-2025,السويد
286.2,204.42,8415,2025,Q1-2025,البرتغال
12312.57,496,0803,2025,Q1-2025,كولومبيا
3539387.12,1686.276,8541,2025,Q1-2025,اليابان
12299747.75,1109075,7614,2025,Q1-2025,البحرين
35146.02,360.21,8481,2025,Q1-2025,سوازي لاند
13464.26,5.16,8414,2025,Q1-2025,جمهورية الدومينيكان
154365.24,74,8452,2025,Q1-2025,السويد
533067.96,31052.56,9505,2025,Q1-2025,تركيا
1215.56,2,6212,2025,Q1-2025,الكويت
135705.68,42302.6,2001,2025,Q1-2025,الصين
73053.33,134.7,7315,2025,Q1-2025,سنغافورة
15987.55,204.94,8540,2025,Q1-2025,الإمارات
8.75,1.5,3204,2025,Q1-2025,الجزائر
6842223.51,464848.813,8412,2025,Q1-2025,تركيا
16169.79,805.45,4010,2025,Q1-2025,بلغاريا
106908.19,224.615,9107,2025,Q1-2025,الولايات المتحدة
4041.21,2,8451,2025,Q1-2025,ناورو
29618.26,4273,7606,2025,Q1-2025,سنغافورة
343983.35,506.02,1209,2025,Q1-2025,البرازيل
43262.23,1222.51,0704,2025,Q1-2025,إيطاليا
18.18,6,7606,2025,Q1-2025,العراق
265721.86,20770.95,1517,2025,Q1-2025,تركيا
1376232.07,124824,7011,2025,Q1-2025,الهند
34667.87,4943.92,4802,2025,Q1-2025,فرنسا
33.39,3,9001,2025,Q1-2025,هونج كونج
1438388.65,33365.34,7322,2025,Q1-2025,إيطاليا
13289.66,3,9112,2025,Q1-2025,سويسرا
29377.95,36.04,8484,2025,Q1-2025,الأردن
472.83,32.85,5806,2025,Q1-2025,تركيا
243.6,2,6406,2025,Q1-2025,إسبانيا
1568394.67,99224.58,7407,2025,Q1-2025,الصين
748.3,12.792,9017,2025,Q1-2025,أستراليا
2554336.35,1912564,2701,2025,Q1-2025,مصر
1733609.43,566998,7210,2025,Q1-2025,مصر
100324.37,150360,0704,2025,Q1-2025,الإمارات
1209450.2,23818.29,8205,2025,Q1-2025,كوريا الجنوبية
1148.93,2.6,7011,2025,Q1-2025,جمهورية التشيك
259.98,6,8501,2025,Q1-2025,لتوانيا
3597491.29,1486676,7214,2025,Q1-2025,مصر
1041547.78,66975.765,3918,2025,Q1-2025,تركيا
662896084.25,34402230,0104,2025,Q1-2025,السودان
4471440.83,502979.49,6305,2025,Q1-2025,تركيا
198.18,7.324,2104,2025,Q1-2025,فيتنام
86189466.9602,8598139.053,5703,2025,Q1-2025,تركيا
642.57,14,0303,2025,Q1-2025,إندونيسيا
45000,22167,2511,2025,Q1-2025,كوريا الجنوبية
7810750.41,118165.135,4011,2025,Q1-2025,ألمانيا
444728.68,186.4,8530,2025,Q1-2025,سلوفاكيا
7828385.5474,202029,8704,2025,Q1-2025,إسبانيا
167082.21,20280,1514,2025,Q1-2025,بلجيكا
15037.82,5.1,9102,2025,Q1-2025,بولندا
318776.2882,3792.59,8409,2025,Q1-2025,البرتغال
1746.9,50,8480,2025,Q1-2025,جمهورية التشيك
7715.66,237.92,1212,2025,Q1-2025,إيطاليا
249.41,22.5,0304,2025,Q1-2025,نيوزيلاندا
1904413.52,4301.629,9032,2025,Q1-2025,هولندا
2589243.12,25665.37,8472,2025,Q1-2025,الهند
647687210.5785,25762552.32,8702,2025,Q1-2025,الصين
8642.6,6,7020,2025,Q1-2025,الدنمارك
8806102.16,1473860,0810,2025,Q1-2025,اليونان
106.25,5.18,4013,2025,Q1-2025,إستونيا
162778054.29,8227,3002,2025,Q1-2025,سويسرا
17267.0745,3193.08,6207,2025,Q1-2025,فيتنام
341884.46,338794.3,2505,2025,Q1-2025,الإمارات
3177.99,383,0210,2025,Q1-2025,أوروجواي
7109079.7321,63622.419,9031,2025,Q1-2025,الهند
688350,43200,2102,2025,Q1-2025,مالطة
1364653.08,51589.925,8544,2025,Q1-2025,ماليزيا
868945.4,29647.94,1904,2025,Q1-2025,بلجيكا
3208355.92,355680,2931,2025,Q1-2025,المملكة المتحدة
200741.298,10992.329,8409,2025,Q1-2025,جنوب إفريقيا
9921.89,13.82,2106,2025,Q1-2025,هونج كونج
14203427.11,364400.09,4418,2025,Q1-2025,ماليزيا
31473.53,84.33,6116,2025,Q1-2025,بنجلادش
17559941.26,2074002.811,4811,2025,Q1-2025,الإمارات
54790.66,4797,2207,2025,Q1-2025,بولندا
1251723.29,26940.5,8713,2025,Q1-2025,تايوان
1051857.91,11985.94,8433,2025,Q1-2025,إيطاليا
64.22,35,7320,2025,Q1-2025,سوريا
734993.51,6820.486,8538,2025,Q1-2025,تونس
25689.37,168,0806,2025,Q1-2025,أذربيجان
10129.25,469.22,8535,2025,Q1-2025,البحرين
688757.64,686.05,4911,2025,Q1-2025,جمهورية التشيك
200194.1335,116.932,6112,2025,Q1-2025,كولومبيا
17466.79,56,9032,2025,Q1-2025,سلفادور
144220.1133,7594.228,9403,2025,Q1-2025,البوسنة والهرسك
39913862.29,2055308.92,1602,2025,Q1-2025,ماليزيا
5810818.2,46201.4,7307,2025,Q1-2025,سنغافورة
550.42,12,8475,2025,Q1-2025,فيتنام
10769553.93,5296952.3,1103,2025,Q1-2025,تركيا
694335.9566,14159,7407,2025,Q1-2025,كوريا الجنوبية
17250,300,8466,2025,Q1-2025,مصر
431640,96000,0404,2025,Q1-2025,لتوانيا
117888.13,1590,8447,2025,Q1-2025,اليابان
9053.52,124.8,5907,2025,Q1-2025,اليابان
1018.28,54,9609,2025,Q1-2025,رومانيا
41089.17,518.538,8506,2025,Q1-2025,تايوان
12065.31,758.4,8408,2025,Q1-2025,إندونيسيا
45601.14,301,8530,2025,Q1-2025,البرتغال
2660.34,15,0106,2025,Q1-2025,الكونغو
894928.07,25173.2,4408,2025,Q1-2025,الهند
868.13,20.597,6209,2025,Q1-2025,إندونيسيا
49.42,1,1516,2025,Q1-2025,النرويج
858.04,1,7615,2025,Q1-2025,تونس
3463729.7435,73261.979,8511,2025,Q1-2025,إندونيسيا
21911.71,12.3,6205,2025,Q1-2025,بلغاريا
2906458.62,396937.9,3505,2025,Q1-2025,الدنمارك
359530.21,500,8202,2025,Q1-2025,فنلندا
8.59,2,7013,2025,Q1-2025,العراق
254.02,3,7218,2025,Q1-2025,عمان
77607.58,14050,3707,2025,Q1-2025,الهند
1391.67,66.62,7806,2025,Q1-2025,ألمانيا
346.88,2.11,4203,2025,Q1-2025,فيجي
79505.7,1676,6601,2025,Q1-2025,سريلانكا
340364.11,4833.86,8538,2025,Q1-2025,بلجيكا
8601.26,42.8,3809,2025,Q1-2025,بولندا
704412.83,10479.76,8516,2025,Q1-2025,أستراليا
24773.82,56,7411,2025,Q1-2025,مكسيك
2295,0.72,6105,2025,Q1-2025,سنغافورة
3739647.6,90235.309,6114,2025,Q1-2025,بنجلادش
1382537.56,8133.269,5407,2025,Q1-2025,إيطاليا
84903531.93,34791910,1214,2025,Q1-2025,الأرجنتين
13998.78,52.89,9026,2025,Q1-2025,روسيا
1921122.56,142656.788,1905,2025,Q1-2025,فيتنام
20083.56,50.5,1212,2025,Q1-2025,بيرو
2891.13,16370,9801,2025,Q1-2025,الدنمارك
6593.78,132.91,1108,2025,Q1-2025,المملكة المتحدة
144637.5,19000,2929,2025,Q1-2025,الإمارات
93.66,3,8538,2025,Q1-2025,ليختنشتاين
30395.16,387.87,8003,2025,Q1-2025,الهند
20096384.3029,1107738.24,8408,2025,Q1-2025,اليابان
91576.21,4309,4421,2025,Q1-2025,السويد
577292.1,16083.1,8310,2025,Q1-2025,ماليزيا
5425.82,18,6307,2025,Q1-2025,كوستاريكا
303.01,150,2008,2025,Q1-2025,السودان
3145.47,4,6303,2025,Q1-2025,أستراليا
3191192.45,148451.014,4011,2025,Q1-2025,هنجاريا
17364.43,35,4201,2025,Q1-2025,كينيا
3906276.78,1529790.46,4810,2025,Q1-2025,إيطاليا
3815410.2332,459278,3906,2025,Q1-2025,تايوان
986791.79,2062.78,9105,2025,Q1-2025,سويسرا
545784.09,30385.9,5408,2025,Q1-2025,الهند
384643.72,2757,9504,2025,Q1-2025,كندا
2611.03,3.923,9025,2025,Q1-2025,لوكسمبورج
197546.1472,5011.975,8515,2025,Q1-2025,تايوان
1066.67,4.24,9024,2025,Q1-2025,فيتنام
15617.37,1123,7907,2025,Q1-2025,الكويت
1062.89,1,0408,2025,Q1-2025,نيوزيلاندا
1020917.8903,12881.793,4010,2025,Q1-2025,مكسيك
16749.51,1863.646,0904,2025,Q1-2025,إيطاليا
128090.85,218.78,9017,2025,Q1-2025,سويسرا
14996476.89,411132,0902,2025,Q1-2025,اليمن
10863.5,450,3004,2025,Q1-2025,بيرو
135116.54,1795.907,9026,2025,Q1-2025,البرازيل
758.01,1,9617,2025,Q1-2025,كندا
92077.81,33.4,4304,2025,Q1-2025,إيطاليا
12275.13,343,6109,2025,Q1-2025,روسيا
13049.71,1861.057,5204,2025,Q1-2025,الصين
153850.85,49100,4410,2025,Q1-2025,صربيا
435704.59,70626,4806,2025,Q1-2025,إندونيسيا
679.74,50,7010,2025,Q1-2025,تايوان
553360.61,42294.84,1105,2025,Q1-2025,الإمارات
20.35,2.8,9612,2025,Q1-2025,كندا
33487.28,12.1,8466,2025,Q1-2025,لوكسمبورج
311100.4,23813.2,8211,2025,Q1-2025,بولندا
625076.15,245742.87,2501,2025,Q1-2025,ألمانيا
16403,89,9033,2025,Q1-2025,صربيا
363382222.06,651.93,7113,2025,Q1-2025,سويسرا
146669.71,2420,8503,2025,Q1-2025,النمسا
231.04,0.4,8537,2025,Q1-2025,سوازي لاند
186546.04,47.9,9608,2025,Q1-2025,هولندا
1072.37,2,4112,2025,Q1-2025,باكستان
9512.71,58.76,6101,2025,Q1-2025,كوريا الجنوبية
3372253.32,176034.056,8540,2025,Q1-2025,الصين
5135637.8405,52175.99,6109,2025,Q1-2025,تايلاند
1587.44,2,6403,2025,Q1-2025,سوازي لاند
100315.15,1,9024,2025,Q1-2025,روسيا
189.95,0.25,8524,2025,Q1-2025,البحرين
242217.82,4830,0901,2025,Q1-2025,كمبوديا
9896452.8756,167281.645,8483,2025,Q1-2025,الهند
1113.17,4,6302,2025,Q1-2025,كندا
1275,200,3820,2025,Q1-2025,النمسا
5760.41,53.7,8501,2025,Q1-2025,لاتفيا
9663320.0508,382197.02,8431,2025,Q1-2025,كوريا الجنوبية
7842.11,98.29,8514,2025,Q1-2025,إندونيسيا
6159.52,16,9030,2025,Q1-2025,كوستاريكا
1509.24,3.6,2709,2025,Q1-2025,الولايات المتحدة
88063.4897,482.511,8204,2025,Q1-2025,كندا
3058.82,1.4,6216,2025,Q1-2025,رومانيا
348793.57,307.865,9032,2025,Q1-2025,هنجاريا
252730.74,53.4,4202,2025,Q1-2025,إستونيا
27725.29,7.41,8518,2025,Q1-2025,بلغاريا
61.71,1,3005,2025,Q1-2025,البحرين
229224.17,1223.05,9603,2025,Q1-2025,هنجاريا
3408.75,150,8437,2025,Q1-2025,إندونيسيا
283379.9351,3700.19,8310,2025,Q1-2025,إندونيسيا
346.08,485.09,9802,2025,Q1-2025,هنجاريا
23277126.51,361688.2,8537,2025,Q1-2025,مصر
1516.52,3,5111,2025,Q1-2025,تركيا
36409.55,21.29,9027,2025,Q1-2025,السودان
23679.51,107.37,9025,2025,Q1-2025,هنجاريا
189302.5,16203.177,4016,2025,Q1-2025,البرازيل
1468530.75,669678.8,4410,2025,Q1-2025,الهند
63750,19320,7216,2025,Q1-2025,هولندا
1721422.3894,40809.786,9404,2025,Q1-2025,إسبانيا
8221.68,340,2803,2025,Q1-2025,فرنسا
18316.34,14.302,8208,2025,Q1-2025,بلغاريا
103306.56,1154.55,6913,2025,Q1-2025,المملكة المتحدة
23.81,0.219,0410,2025,Q1-2025,الولايات المتحدة
9188.64,9000,0809,2025,Q1-2025,الفلبين
1237299.49,3699.71,7604,2025,Q1-2025,المملكة المتحدة
1100.33,1787.7,3917,2025,Q1-2025,مالطة
2122381.17,695.23,9102,2025,Q1-2025,فرنسا
9745.54,250,7003,2025,Q1-2025,بلغاريا
4872.19,46,6116,2025,Q1-2025,بلجيكا
69740.53,1187,8521,2025,Q1-2025,ماليزيا
2513.75,55.52,7407,2025,Q1-2025,مكسيك
107466.2507,424,8204,2025,Q1-2025,مكسيك
1006,1,8534,2025,Q1-2025,كندا
18815.41,2840,1901,2025,Q1-2025,الفلبين
623547.86,7185,0905,2025,Q1-2025,هنجاريا
13.28,2,3806,2025,Q1-2025,بلجيكا
510883.02,65410,7210,2025,Q1-2025,الأردن
49443.98,439.51,1804,2025,Q1-2025,فرنسا
51374.71,40225,2501,2025,Q1-2025,بلجيكا
391473.54,4209.84,4503,2025,Q1-2025,كوريا الجنوبية
1482.07,9.5,7011,2025,Q1-2025,كرواتيا
761324.7434,123.8,9014,2025,Q1-2025,السويد
558.23,1,5907,2025,Q1-2025,فرنسا
283843.47,25295,7226,2025,Q1-2025,الهند
2569118.64,4393.35,8534,2025,Q1-2025,المملكة المتحدة
4381.83,185,4805,2025,Q1-2025,جمهورية التشيك
20201.45,111,7616,2025,Q1-2025,أوكرانيا
126052623.4917,14949882.034,8503,2025,Q1-2025,الصين
25.24,0.2,4803,2025,Q1-2025,اليابان
5180.76,0.8,8540,2025,Q1-2025,إسبانيا
14303.66,11780,0302,2025,Q1-2025,الفلبين
18249022.1164,237144.032,8521,2025,Q1-2025,الصين
82292.61,63,6201,2025,Q1-2025,ألبانيا
1353931.21,63880,8546,2025,Q1-2025,اليابان
3942723.94,99486.72,6406,2025,Q1-2025,الهند
816410.89,4173.67,9405,2025,Q1-2025,البرتغال
21188.02,1000,3606,2025,Q1-2025,تايوان
6003517.25,2843751.2,1701,2025,Q1-2025,البحرين
114017.5892,3827,2002,2025,Q1-2025,البرازيل
627387.74,4263,8529,2025,Q1-2025,هنجاريا
90943.3,665.42,8467,2025,Q1-2025,بولندا
2927.33,40,8464,2025,Q1-2025,رومانيا
4528.9864,795.29,7009,2025,Q1-2025,بلغاريا
225232.89,43553.35,1904,2025,Q1-2025,الإمارات
4.5,0.5,5903,2025,Q1-2025,سريلانكا
8156632.2,2336684.64,7415,2025,Q1-2025,الصين
73341.47,6569,6804,2025,Q1-2025,إسبانيا
217022.4418,7124.786,9404,2025,Q1-2025,هنجاريا
1979.13,20,9007,2025,Q1-2025,سلوفاكيا
3.75,0.3,3103,2025,Q1-2025,الولايات المتحدة
643.26,115,8408,2025,Q1-2025,أستراليا
24695.52,10628.5,4402,2025,Q1-2025,المملكة المتحدة
6079.3,21.4,9113,2025,Q1-2025,إسبانيا
791194.47,3652,3003,2025,Q1-2025,مكسيك
656786.7,2856.34,5703,2025,Q1-2025,البرتغال
11518377.31,8495200,1214,2025,Q1-2025,جنوب إفريقيا
0,2,7204,2025,Q1-2025,الولايات المتحدة
243982.26,1439.35,8516,2025,Q1-2025,تايوان
1070614.0478,12621.31,3919,2025,Q1-2025,فرنسا
17209577.4,422309.698,8414,2025,Q1-2025,الإمارات
1500,5,8908,2025,Q1-2025,ألمانيا
593895.37,152480,0701,2025,Q1-2025,ألمانيا
50378.82,52.066,9027,2025,Q1-2025,النرويج
208332.77,396.325,9113,2025,Q1-2025,فرنسا
88292.5,78,4818,2025,Q1-2025,إسبانيا
195684.08,23425,3911,2025,Q1-2025,الإمارات
298831.89,2753.815,6212,2025,Q1-2025,إيطاليا
87319.5,40.622,7113,2025,Q1-2025,تايوان
6695.07,3,5307,2025,Q1-2025,الصين
118311.09,9118.97,2002,2025,Q1-2025,تايلاند
853352,949.7,3002,2025,Q1-2025,اليابان
58533.22,1198.38,9608,2025,Q1-2025,الإمارات
165.37,1,5605,2025,Q1-2025,تركيا
243592.35,204.741,8536,2025,Q1-2025,بورتوريكو
921.97,65,8481,2025,Q1-2025,ترينيداد و توباكو
4292.18,120,8907,2025,Q1-2025,الهند
95040.99,730,0201,2025,Q1-2025,فرنسا
26175,1410,5607,2025,Q1-2025,ماليزيا
2479.54,0.5,8518,2025,Q1-2025,سلوفانيا
4677311.12,47169.9,5408,2025,Q1-2025,اليابان
3397.11,60.3,8481,2025,Q1-2025,أيسلندا
1130270.0539,41619.05,8414,2025,Q1-2025,سلوفاكيا
3839590.86,799750,1515,2025,Q1-2025,هنجاريا
141120,63.418,8517,2025,Q1-2025,بورتوريكو
10139.21,30,8445,2025,Q1-2025,المملكة المتحدة
91156.62,1364.8,7017,2025,Q1-2025,جمهورية التشيك
3129818.16,14979.5,8472,2025,Q1-2025,كوريا الجنوبية
170.01,1,6114,2025,Q1-2025,هونج كونج
32931.97,423.34,3406,2025,Q1-2025,ألمانيا
4401.61,36,8601,2025,Q1-2025,ماليزيا
3261.6,563.98,8214,2025,Q1-2025,تايوان
3887.42,611,8530,2025,Q1-2025,اليابان
258039.35,956,8454,2025,Q1-2025,أستراليا
1083014.4711,4820.836,6108,2025,Q1-2025,فيتنام
4870.42,25.8,6004,2025,Q1-2025,المملكة المتحدة
190187.33,22692,0207,2025,Q1-2025,هولندا
8366095.33,797569.789,3920,2025,Q1-2025,ماليزيا
9835477.61,447811.72,6911,2025,Q1-2025,الإمارات
5337.4,25.5,6213,2025,Q1-2025,فرنسا
72570.16,188.59,8542,2025,Q1-2025,لتوانيا
94.69,52,2840,2025,Q1-2025,الإمارات
2938.09,127.5,1102,2025,Q1-2025,مكسيك
342138.07,3737.3,8546,2025,Q1-2025,فرنسا
43093.65,110.72,6303,2025,Q1-2025,فرنسا
51192.54,2100,6306,2025,Q1-2025,الهند
55138.65,353.83,4203,2025,Q1-2025,المغرب
4024972.7997,22646,8607,2025,Q1-2025,هنجاريا
5735.73,50,6602,2025,Q1-2025,تايوان
122955.9,36513,6913,2025,Q1-2025,مصر
2369669.1392,148462.881,8716,2025,Q1-2025,المملكة المتحدة
379.26,1,7221,2025,Q1-2025,الولايات المتحدة
246245.62,28300.68,1704,2025,Q1-2025,روسيا
8490.57,238,1704,2025,Q1-2025,الجزائر
208.56,16.39,6308,2025,Q1-2025,إسبانيا
3092.03,87.9,3705,2025,Q1-2025,الهند
6831.1095,33,3401,2025,Q1-2025,تايوان
29996221.87,2930487.01,0402,2025,Q1-2025,البحرين
531020.25,18824.48,8480,2025,Q1-2025,بولندا
14444.44,90.91,8450,2025,Q1-2025,تايوان
18438701.4412,135510.778,6110,2025,Q1-2025,بنجلادش
924326.25,35,2936,2025,Q1-2025,تايوان
8900.58,8,5808,2025,Q1-2025,الولايات المتحدة
3750,364,9801,2025,Q1-2025,كازاخستان
56.25,10,8902,2025,Q1-2025,الولايات المتحدة
349888.72,22736,7210,2025,Q1-2025,بلجيكا
193696.23,547.53,8471,2025,Q1-2025,أستراليا
333536.55,8144.9,3210,2025,Q1-2025,الولايات المتحدة
2073.37,30,6406,2025,Q1-2025,اليابان
1713.82,5,1806,2025,Q1-2025,تايلاند
38562.98,2500,7010,2025,Q1-2025,تايلاند
15994.35,1,8528,2025,Q1-2025,لتوانيا
34791.45,362.004,6107,2025,Q1-2025,تايلاند
5240.21,4.5,6114,2025,Q1-2025,قطر
721531.11,52580.08,1105,2025,Q1-2025,إسبانيا
3913869.11,2920.95,9701,2025,Q1-2025,مكسيك
145195.02,5688.98,9616,2025,Q1-2025,تركيا
192067.93,1015.31,9019,2025,Q1-2025,هولندا
1377430.58,3974.4,8101,2025,Q1-2025,كندا
709.71,4,7117,2025,Q1-2025,نيبال
1403022.34,63145,0901,2025,Q1-2025,نيكاراجوا
18636051.9609,297105.454,8481,2025,Q1-2025,تايلاند
9756.26,1747.69,8435,2025,Q1-2025,تركيا
1454068.13,162901,3404,2025,Q1-2025,الهند
37884.56,23882,4401,2025,Q1-2025,هولندا
200.36,18,4415,2025,Q1-2025,كوريا الجنوبية
64631.57,538,6207,2025,Q1-2025,ميانمار
4322187.98,116703,7305,2025,Q1-2025,إيطاليا
457.09,21.26,9608,2025,Q1-2025,الدنمارك
296728.35,371.94,9603,2025,Q1-2025,موريشيوس
3292141.6471,393194.77,3924,2025,Q1-2025,مصر
40448.58,1028.3,4420,2025,Q1-2025,البرتغال
1539.8,5,6110,2025,Q1-2025,أوكرانيا
19055.85,160.3,8460,2025,Q1-2025,تايوان
20371.98,3314,3805,2025,Q1-2025,الصين
118897.6232,3282.448,6303,2025,Q1-2025,فيتنام
16794.01,2274.5,8306,2025,Q1-2025,مصر
1237.5,439,1512,2025,Q1-2025,الصين
383.32,1.54,8470,2025,Q1-2025,مصر
90675.8014,4376.74,9029,2025,Q1-2025,كوريا الجنوبية
61302885.7429,767.163,7113,2025,Q1-2025,الولايات المتحدة
6029202.3069,507357.993,4016,2025,Q1-2025,تركيا
1417.67,1.2,7117,2025,Q1-2025,قطر
560057.89,187793.26,4003,2025,Q1-2025,الصين
1587.19,1,3818,2025,Q1-2025,إسبانيا
1798.97,68,5802,2025,Q1-2025,الفلبين
259267.66,109715,2520,2025,Q1-2025,ألمانيا
611491.8,4884,8456,2025,Q1-2025,تايوان
6635690.28,910812,1904,2025,Q1-2025,الصين
54422.96,347.6,6205,2025,Q1-2025,كوريا الجنوبية
1242.36,600,9608,2025,Q1-2025,سلوفانيا
6619.94,132,8546,2025,Q1-2025,الكويت
190747.64,6210.93,8205,2025,Q1-2025,فيتنام
149972.69,2803.57,9503,2025,Q1-2025,لاتفيا
62137350,66000000,1003,2025,Q1-2025,تركيا
1207.4,0.5,9004,2025,Q1-2025,مصر
28876.23,231.8,4202,2025,Q1-2025,إيرلندا
837.6435,111.76,7311,2025,Q1-2025,سويسرا
28697.12,116.5,9207,2025,Q1-2025,اليابان
7746.98,5,8517,2025,Q1-2025,العراق
4374.7,70,7611,2025,Q1-2025,فرنسا
18969.24,32.18,8548,2025,Q1-2025,فرنسا
2156.54,2.85,6102,2025,Q1-2025,هولندا
1839.24,5.6,7412,2025,Q1-2025,أستراليا
3282.58,46.5,8507,2025,Q1-2025,البحرين
258672.17,1403,8504,2025,Q1-2025,بلغاريا
38566.12,1200,0910,2025,Q1-2025,إستونيا
125466.49,6361,3503,2025,Q1-2025,إيطاليا
2631.65,0.2,6214,2025,Q1-2025,أستراليا
880950.73,18663,0805,2025,Q1-2025,كوريا الجنوبية
2788.46,18.35,8308,2025,Q1-2025,مكسيك
119531.25,75000,2833,2025,Q1-2025,تايلاند
8953159.01,2459307.764,7505,2025,Q1-2025,الصين
1647305.21,25430.07,4011,2025,Q1-2025,المملكة المتحدة
1007349.8,7077,8425,2025,Q1-2025,الإمارات
53.7135,2,2513,2025,Q1-2025,ألمانيا
1841786.68,1100980,3901,2025,Q1-2025,فيتنام
222.31,5,8203,2025,Q1-2025,أوروبا
617510.1,65971.077,9202,2025,Q1-2025,الصين
83558.2,391.9,9031,2025,Q1-2025,سريلانكا
17856019.64,460814.385,8504,2025,Q1-2025,إسبانيا
30.63,67,6801,2025,Q1-2025,الإمارات
216319.79,22500,2923,2025,Q1-2025,إسبانيا
358215.64,34236.25,3305,2025,Q1-2025,باكستان
1872264.16,14917.507,7419,2025,Q1-2025,الولايات المتحدة
478792.4,10005.22,8475,2025,Q1-2025,ألمانيا
53077769.8682,2833050.29,5407,2025,Q1-2025,كوريا الجنوبية
4681801,3437.58,8473,2025,Q1-2025,هنجاريا
71419.49,172.3,8545,2025,Q1-2025,هنجاريا
17404.28,6501,8417,2025,Q1-2025,سوريا
714354.01,2164.56,9003,2025,Q1-2025,الإمارات
213229.15,2328.6,6304,2025,Q1-2025,الكويت
11269922.53,223877.926,3301,2025,Q1-2025,الهند
592098.97,105587,8507,2025,Q1-2025,بنجلادش
3520077.86,30166.838,8542,2025,Q1-2025,فرنسا
8059252.31,719287.8,0406,2025,Q1-2025,سوريا
557273.75,120922,0714,2025,Q1-2025,الهند
208013.76,1711.5,6114,2025,Q1-2025,الفلبين
1836.61,2.5,4014,2025,Q1-2025,إيطاليا
1411914.64,41212.108,4911,2025,Q1-2025,إيطاليا
124516.4118,7899.795,4421,2025,Q1-2025,بولندا
48032.12,468.55,7312,2025,Q1-2025,لوكسمبورج
298458.09,19392.93,8501,2025,Q1-2025,الإمارات
3650317.79,460884.437,9610,2025,Q1-2025,الصين
391800.83,181,9701,2025,Q1-2025,المغرب
4275.31,33,6403,2025,Q1-2025,كرواتيا
1662026.81,19419,8526,2025,Q1-2025,هولندا
46072.68,490,6903,2025,Q1-2025,أستراليا
511344.84,97174,7317,2025,Q1-2025,تايوان
240528.55,14122.3,2008,2025,Q1-2025,ماليزيا
335493873.51,17251570.741,0901,2025,Q1-2025,إثيوبيا
142841.96,2796.74,1515,2025,Q1-2025,ألمانيا
614508.7225,14963.21,4016,2025,Q1-2025,البرتغال
330337.73,12550,7801,2025,Q1-2025,الصين
4.04,0.5,8443,2025,Q1-2025,دومينكا
596.82,150,0905,2025,Q1-2025,سوريا
115669.9547,5621.275,4009,2025,Q1-2025,إندونيسيا
57394598.46,11522327.387,9403,2025,Q1-2025,ماليزيا
812.01,724,9801,2025,Q1-2025,رومانيا
455608.16,743.594,8535,2025,Q1-2025,هولندا
11650082.92,26639,8517,2025,Q1-2025,اليابان
32960.52,9000,8465,2025,Q1-2025,أوروبا
1131122.2094,29875.751,4006,2025,Q1-2025,اليابان
8503.23,45,6213,2025,Q1-2025,تركيا
273.07,6,3404,2025,Q1-2025,جنوب إفريقيا
915287.7824,28257,3404,2025,Q1-2025,فرنسا
3560.84,312,6504,2025,Q1-2025,ميانمار
238999276.7989,42326389.771,7318,2025,Q1-2025,الصين
34713.63,84.22,7406,2025,Q1-2025,الولايات المتحدة
3237914.67,1855.5,8419,2025,Q1-2025,الفلبين
7667.19,131.64,8527,2025,Q1-2025,كوريا الجنوبية
0,8,9802,2025,Q1-2025,أوزباكستان
19314403.68,354269.216,9801,2025,Q1-2025,الولايات المتحدة
983696.18,433500,2511,2025,Q1-2025,هولندا
722651.09,16000,3501,2025,Q1-2025,هولندا
6169747.47,6981.8,8411,2025,Q1-2025,هولندا
8127327.91,1117895.31,1517,2025,Q1-2025,ماليزيا
32536.54,23.154,7105,2025,Q1-2025,الولايات المتحدة
13132167.85,830779.861,8466,2025,Q1-2025,تركيا
39649.9,45,4016,2025,Q1-2025,نيبال
855099,135522.2,4001,2025,Q1-2025,الهند
152552.98,36683,4802,2025,Q1-2025,ماليزيا
2.61,1,7605,2025,Q1-2025,قطر
52162.5,10,9109,2025,Q1-2025,المملكة المتحدة
86948.63,6027.83,3912,2025,Q1-2025,إيطاليا
334.82,1527,5401,2025,Q1-2025,تايوان
64222.62,19.1,9025,2025,Q1-2025,لاتفيا
53861.59,65,4421,2025,Q1-2025,سويسرا
74150.51,25244,3924,2025,Q1-2025,سوريا
1306.94,165.68,7002,2025,Q1-2025,أرمينيا
99292.48,731.003,6105,2025,Q1-2025,باكستان
3.47,0.31,4817,2025,Q1-2025,بلغاريا
1605.65,1,6211,2025,Q1-2025,جمهورية الدومينيكان
3911019,32167.825,8530,2025,Q1-2025,الولايات المتحدة
6686052.44,95809.077,4005,2025,Q1-2025,الولايات المتحدة
1163.88,200,8304,2025,Q1-2025,إسبانيا
368268.08,1770,5112,2025,Q1-2025,فرنسا
3856873.2924,790479.5,5703,2025,Q1-2025,مصر
293.93,1,6208,2025,Q1-2025,الأردن
4188.7,20.5,6913,2025,Q1-2025,اليونان
7757.467,370.115,9503,2025,Q1-2025,بلغاريا
4652741.56,8636.967,8518,2025,Q1-2025,ماليزيا
19603.54,76.5,6104,2025,Q1-2025,النمسا
35765.3,10200,1102,2025,Q1-2025,بولندا
1360011.8177,96906.11,4819,2025,Q1-2025,إسبانيا
25205.55,277.5,5903,2025,Q1-2025,إسبانيا
4362811.27,95652.001,3301,2025,Q1-2025,إندونيسيا
543377.57,135495,4808,2025,Q1-2025,البحرين
