قيمة - ريال,الوزن الصافي بالكيلو,رمز التعرفة 4 خانات,السنة,الربع,الدولة
727393.83,11024.665,3921,2025,Q2-2025,مكسيك
17260.91,25.963,6205,2025,Q2-2025,ألمانيا
46816.97,7714.5,1104,2025,Q2-2025,بولندا
4164149.944,249280.94,3923,2025,Q2-2025,إندونيسيا
102197.25,861.79,6110,2025,Q2-2025,كوريا الجنوبية
13727.12,733.94,0804,2025,Q2-2025,فرنسا
481943.64,20142.43,7309,2025,Q2-2025,السويد
204525,5000,7403,2025,Q2-2025,فرنسا
3312208.5568,111762.494,3919,2025,Q2-2025,بلجيكا
727942.34,14960,2828,2025,Q2-2025,ألمانيا
127.49,1,6212,2025,Q2-2025,هونج كونج
32441.29,9584,0810,2025,Q2-2025,باكستان
3091.96,1.691,4304,2025,Q2-2025,أستراليا
3289470.41,9783.8,8301,2025,Q2-2025,إسبانيا
1045.4,5,9029,2025,Q2-2025,صربيا
335517.4,1256.5,9033,2025,Q2-2025,تونس
4261.3,55.48,4903,2025,Q2-2025,الإمارات
121363.35,11755,4418,2025,Q2-2025,المملكة المتحدة
233711.94,13316.036,2008,2025,Q2-2025,المملكة المتحدة
123893.4,47890,4411,2025,Q2-2025,البرتغال
34329.47,39.3,8441,2025,Q2-2025,هنجاريا
18997.91,1820,1518,2025,Q2-2025,الهند
48.16,0.2,8548,2025,Q2-2025,اليابان
24259.34,1057.455,8406,2025,Q2-2025,تركيا
793975.92,4931.7,3407,2025,Q2-2025,ألمانيا
11224737.2,407399,8427,2025,Q2-2025,فرنسا
1601.04,1,6214,2025,Q2-2025,روسيا
20430,5,9030,2025,Q2-2025,أوزباكستان
26956.25,14964,0705,2025,Q2-2025,الهند
137391.56,2000,7502,2025,Q2-2025,الهند
4032787.96,31855.648,6206,2025,Q2-2025,بنجلادش
11687083.38,81328.784,9405,2025,Q2-2025,الولايات المتحدة
110488.95,7850,5601,2025,Q2-2025,تركمانستان
89796.02,1397.394,6307,2025,Q2-2025,إندونيسيا
16500.23,1150,1507,2025,Q2-2025,إيطاليا
1983.93,31,8450,2025,Q2-2025,رومانيا
4.33,1,2703,2025,Q2-2025,عمان
5209765.96,1852.05,8517,2025,Q2-2025,الدنمارك
58123058.9717,8165018.889,7318,2025,Q2-2025,الهند
85893.98,146.71,8210,2025,Q2-2025,ألمانيا
11453.69,3028.5,2828,2025,Q2-2025,الولايات المتحدة
1203.04,7.5,8484,2025,Q2-2025,مصر
72292.1,557,8538,2025,Q2-2025,دومينكا
2201648.81,127777,8707,2025,Q2-2025,تايلاند
5883.5,213,4908,2025,Q2-2025,هولندا
256.26,34,8535,2025,Q2-2025,أرمينيا
771320.6577,5366.471,8456,2025,Q2-2025,الولايات المتحدة
7965.61,97.7,0902,2025,Q2-2025,تايلاند
8882.22,20,8529,2025,Q2-2025,لتوانيا
203155.84,399.5,8502,2025,Q2-2025,مكسيك
33536.92,422,4420,2025,Q2-2025,كوريا الجنوبية
23427.07,146.428,8503,2025,Q2-2025,هنجاريا
111799.5,2250,8204,2025,Q2-2025,ماليزيا
3510438.99,1848.259,9004,2025,Q2-2025,اليابان
3417746.52,79774.67,7411,2025,Q2-2025,ماليزيا
383357,16281,3922,2025,Q2-2025,البحرين
166347.08,21000,2940,2025,Q2-2025,فرنسا
1052806.05,18043.25,8305,2025,Q2-2025,الولايات المتحدة
50782.55,81.2,8526,2025,Q2-2025,هنجاريا
750516.28,62282.42,4010,2025,Q2-2025,فيتنام
2009.17,17,6205,2025,Q2-2025,سلفادور
793599.0491,375.872,6112,2025,Q2-2025,إيطاليا
23792.98,129.4,7312,2025,Q2-2025,النرويج
8.59,2,4405,2025,Q2-2025,الإمارات
17263185.66,3702633.436,5402,2025,Q2-2025,الصين
644970.59,25141.17,8213,2025,Q2-2025,باكستان
463565.32,7145.86,7318,2025,Q2-2025,كرواتيا
664827.45,140120,1207,2025,Q2-2025,كينيا
1308789.05,10860.9,8405,2025,Q2-2025,إيطاليا
34872.16,45,8309,2025,Q2-2025,فنلندا
685079.14,5268.539,7907,2025,Q2-2025,الولايات المتحدة
2316.08,5,8509,2025,Q2-2025,لاتفيا
98.64,24,5705,2025,Q2-2025,الإمارات
2007.94,1,6108,2025,Q2-2025,هنجاريا
53902.18,51,3304,2025,Q2-2025,هنجاريا
9074708.36,3670426,3801,2025,Q2-2025,الصين
5518182.15,2163249,7222,2025,Q2-2025,عمان
218812.73,296,8540,2025,Q2-2025,رومانيا
152712,13104,5804,2025,Q2-2025,كوريا الجنوبية
891975.55,14946.85,8468,2025,Q2-2025,تايوان
709836.55,8573.486,7009,2025,Q2-2025,ألمانيا
4977.08,500,4001,2025,Q2-2025,فيتنام
316973.93,331476,2704,2025,Q2-2025,تركيا
15673.29,72,3919,2025,Q2-2025,رومانيا
5753.11,1,6301,2025,Q2-2025,مدغشقر
4765.64,8,8601,2025,Q2-2025,الإمارات
3474.8,50,9007,2025,Q2-2025,النرويج
491.68,3,8514,2025,Q2-2025,البرتغال
415.24,21,4903,2025,Q2-2025,ماليزيا
960377.08,11199,8467,2025,Q2-2025,بلغاريا
3995.31,7,2840,2025,Q2-2025,جنوب إفريقيا
2621.92,0.02,8523,2025,Q2-2025,إستونيا
10493080.41,929496.327,3925,2025,Q2-2025,تركيا
60049.2,84.95,4203,2025,Q2-2025,فيتنام
248.37,35,6405,2025,Q2-2025,كندا
1712.39,70,8305,2025,Q2-2025,إندونيسيا
8431039.59,406333.209,9010,2025,Q2-2025,الصين
36.17,0.13,0902,2025,Q2-2025,النمسا
227292.61,24480,1205,2025,Q2-2025,بيرو
4729659.3,17992.96,9018,2025,Q2-2025,لتوانيا
347033.78,43580,7602,2025,Q2-2025,البرازيل
1684.2,1.233,6212,2025,Q2-2025,فرنسا
1581841.87,38343.262,9506,2025,Q2-2025,بولندا
409.11,20,9702,2025,Q2-2025,السويد
28509.08,30,6202,2025,Q2-2025,البوسنة والهرسك
39029.44,497.5,7616,2025,Q2-2025,اليونان
10362874.06,4169743.028,6802,2025,Q2-2025,البرتغال
56027222.47,12623134.412,6802,2025,Q2-2025,إيطاليا
566588.51,60361.39,7616,2025,Q2-2025,كوريا الجنوبية
1917481.43,836221,4407,2025,Q2-2025,إستونيا
5032727.82,41901.592,7116,2025,Q2-2025,الصين
964771.69,66402.36,8507,2025,Q2-2025,تركيا
44645.81,201.8,8484,2025,Q2-2025,جنوب إفريقيا
24862.5,8500,0303,2025,Q2-2025,البحرين
38.92,9,8460,2025,Q2-2025,النرويج
481.17,6,6809,2025,Q2-2025,اليابان
1152348.57,25576,8535,2025,Q2-2025,كرواتيا
30799.4,5344.9,7003,2025,Q2-2025,ألمانيا
115860.69,48556,4805,2025,Q2-2025,جنوب إفريقيا
18894.72,368.955,8215,2025,Q2-2025,هنجاريا
10781.49,3971,2202,2025,Q2-2025,الفلبين
1201.75,13.32,6101,2025,Q2-2025,هوندوراس
375,0.3,9028,2025,Q2-2025,تونس
988894.03,23035.84,7610,2025,Q2-2025,إسبانيا
4738.94,1550,8609,2025,Q2-2025,إسبانيا
3335.79,3.75,4821,2025,Q2-2025,مالطة
1838.6,232,6913,2025,Q2-2025,تايوان
92106.09,2020,2106,2025,Q2-2025,أوكرانيا
6106.31,12.5,0602,2025,Q2-2025,الهند
9710775.58,637190.275,8212,2025,Q2-2025,الصين
1470.29,1,4602,2025,Q2-2025,السويد
1444704,11362,2402,2025,Q2-2025,لتوانيا
15814603,3209601.825,2931,2025,Q2-2025,الصين
16561385.7873,486203.688,1806,2025,Q2-2025,الهند
1215217.6,4744.763,8537,2025,Q2-2025,الفلبين
1274078.33,1007144,4411,2025,Q2-2025,نيوزيلاندا
6152914.35,846665.49,2005,2025,Q2-2025,فرنسا
54335404.4701,247979.432,8474,2025,Q2-2025,الولايات المتحدة
672.19,13,0401,2025,Q2-2025,الدنمارك
4131820.1354,308170.71,2103,2025,Q2-2025,إسبانيا
9.49,92,4417,2025,Q2-2025,سنغافورة
9202915.84,154213.4,3204,2025,Q2-2025,المملكة المتحدة
53275.2,809,5701,2025,Q2-2025,الولايات المتحدة
278089.04,370,8461,2025,Q2-2025,سنغافورة
24410.97,508.119,8305,2025,Q2-2025,اليابان
184980.21,63.435,6204,2025,Q2-2025,جورجيا
73307.06,2100,6804,2025,Q2-2025,مصر
296537.86,42947,3404,2025,Q2-2025,إسبانيا
250.28,42,2525,2025,Q2-2025,تركيا
117529.28,114088.194,6304,2025,Q2-2025,إسبانيا
267206.62,5376,6902,2025,Q2-2025,السويد
237247.35,24000,4410,2025,Q2-2025,غانا
24.69,1,7604,2025,Q2-2025,أستراليا
968.02,4.5,6306,2025,Q2-2025,السويد
76171.11,586.832,7616,2025,Q2-2025,السويد
3259.06,10.9,8517,2025,Q2-2025,صربيا
4.67,1,3201,2025,Q2-2025,الإكوادور
1912.5,4,8311,2025,Q2-2025,هنجاريا
844778.43,108064.8,8609,2025,Q2-2025,المملكة المتحدة
591162.08,161320,2515,2025,Q2-2025,البرتغال
542111.73,60032,0602,2025,Q2-2025,جنوب إفريقيا
219940.53,1517.908,4008,2025,Q2-2025,سريلانكا
2166239.36,1043642.4,5407,2025,Q2-2025,مصر
943238.53,96108,2009,2025,Q2-2025,الجزائر
9059.7,1472,0404,2025,Q2-2025,بنجلادش
242605.59,2641.71,6815,2025,Q2-2025,إسبانيا
26011675.1737,35758.879,9015,2025,Q2-2025,ألمانيا
729.68,0.97,6304,2025,Q2-2025,إندونيسيا
191710.62,629,7318,2025,Q2-2025,بنجلادش
84072.28,101,8209,2025,Q2-2025,فرنسا
3224.08,0.2,4206,2025,Q2-2025,الهند
1446305.02,1243120,4402,2025,Q2-2025,ناميبيا
9257726.69,20719.81,3005,2025,Q2-2025,المملكة المتحدة
5537.01,160,6307,2025,Q2-2025,أرمينيا
3494264.58,59600,8426,2025,Q2-2025,البرازيل
0.46,32.52,9802,2025,Q2-2025,السنيغال
211762.95,48807.36,2207,2025,Q2-2025,تركيا
1786954.28,5040,0105,2025,Q2-2025,ألمانيا
45742.71,350.874,8306,2025,Q2-2025,تايلاند
1076099.15,184672,4811,2025,Q2-2025,السويد
313600.69,292.785,6204,2025,Q2-2025,البرازيل
902520.08,18738.191,9507,2025,Q2-2025,الولايات المتحدة
13112.62,47,8105,2025,Q2-2025,أستراليا
201682.98,2494,7003,2025,Q2-2025,إسبانيا
150.5,3.42,9205,2025,Q2-2025,كوريا الجنوبية
5102570.63,784000,2309,2025,Q2-2025,إندونيسيا
103666.6,60,3703,2025,Q2-2025,مكسيك
33249.73,902,2009,2025,Q2-2025,السويد
1706416.78,589752.9,1006,2025,Q2-2025,الصين
883339.22,18341,7411,2025,Q2-2025,بلغاريا
18072.63,29.794,8523,2025,Q2-2025,بولندا
29187.32,107,8419,2025,Q2-2025,جنوب إفريقيا
141805.96,19610.204,2701,2025,Q2-2025,الولايات المتحدة
66709.37,399.01,7319,2025,Q2-2025,الولايات المتحدة
245.38,21,3501,2025,Q2-2025,الولايات المتحدة
9700.72,3,8413,2025,Q2-2025,إستونيا
3529.31,72,4011,2025,Q2-2025,الكويت
781.17,3.42,6211,2025,Q2-2025,هوندوراس
864.25,31.83,6115,2025,Q2-2025,هوندوراس
4697.7,1.3,6202,2025,Q2-2025,صربيا
847.75,6,8205,2025,Q2-2025,بولينسيا الفرنسية
266417.75,1091,8709,2025,Q2-2025,هولندا
1121.31,1,6115,2025,Q2-2025,هونج كونج
5397.88,442,4414,2025,Q2-2025,فيتنام
979823.72,7664,8483,2025,Q2-2025,مكسيك
3416.83,241,6109,2025,Q2-2025,أفغانستان
6370.21,1233.6,1507,2025,Q2-2025,تايلاند
19856.28,29232,0808,2025,Q2-2025,كندا
13803848.77,627778.071,0406,2025,Q2-2025,إيرلندا
870029.89,81659.3,4006,2025,Q2-2025,مصر
15034.64,180,8413,2025,Q2-2025,ج إفريقيا الوسطى
273151.48,396,9402,2025,Q2-2025,السويد
204934.72,920,8474,2025,Q2-2025,البرازيل
30711.77,20.341,7113,2025,Q2-2025,هولندا
30.14,2,0813,2025,Q2-2025,الفلبين
216.61,102,6911,2025,Q2-2025,تايوان
5486.82,207,8482,2025,Q2-2025,روسيا
152064.53,3000,0404,2025,Q2-2025,بلجيكا
16940.7,127.51,7318,2025,Q2-2025,روسيا
123465.77,3227.67,9019,2025,Q2-2025,الهند
2460.5,1,3801,2025,Q2-2025,لوكسمبورج
7530.23,33,1521,2025,Q2-2025,الولايات المتحدة
14260.29,800.3,0709,2025,Q2-2025,الإمارات
0,9,9802,2025,Q2-2025,أفغانستان
883188.75,613000,2702,2025,Q2-2025,الصين
13535451.74,2445419,7210,2025,Q2-2025,تايوان
1730.42,35.72,6108,2025,Q2-2025,هوندوراس
13763.71,17.65,9102,2025,Q2-2025,كندا
1030567.5938,1921.698,6110,2025,Q2-2025,البرتغال
79529.85,44600,0707,2025,Q2-2025,الأردن
238852.23,4947.95,2008,2025,Q2-2025,الإكوادور
7091.81,1200,7020,2025,Q2-2025,الكويت
96729.74,11,8455,2025,Q2-2025,هنجاريا
25486289.52,1095843,2009,2025,Q2-2025,البرازيل
53391037.66,1252849.753,2106,2025,Q2-2025,مصر
1019399.27,61026,1301,2025,Q2-2025,الهند
333821.9468,8401.2,8409,2025,Q2-2025,سلوفاكيا
2953.85,1,6214,2025,Q2-2025,البحرين
31848843.82,3273534.8,2202,2025,Q2-2025,سويسرا
1736.32,1,4015,2025,Q2-2025,قطر
373670.93,157537.9,2517,2025,Q2-2025,إيطاليا
274995.91,93343.45,4403,2025,Q2-2025,الولايات المتحدة
670584.1,4047,8547,2025,Q2-2025,بلجيكا
670184.41,1513.5,9019,2025,Q2-2025,جمهورية الدومينيكان
50369.85,5462.16,9802,2025,Q2-2025,الإمارات
56310.24,216.26,8414,2025,Q2-2025,إستونيا
52793.11,174.8,8544,2025,Q2-2025,لاتفيا
22539.48,57.6,8608,2025,Q2-2025,فنلندا
11943.3,27,6205,2025,Q2-2025,ماكاو
2011963.59,127933.168,4412,2025,Q2-2025,الإمارات
802003.13,350000,1108,2025,Q2-2025,الأرجنتين
1074.15,8.06,4601,2025,Q2-2025,الولايات المتحدة
216113.35,7203,4819,2025,Q2-2025,تايوان
154912.93,2007.1,9611,2025,Q2-2025,تايوان
1940.92,150,7905,2025,Q2-2025,المملكة المتحدة
2830123.27,136601,8419,2025,Q2-2025,اليونان
207742.12,67.72,6204,2025,Q2-2025,سنغافورة
44062.5,6565,8311,2025,Q2-2025,كوريا الشمالية
814.44,200,8208,2025,Q2-2025,الأردن
16635.16,350,8466,2025,Q2-2025,بولينسيا الفرنسية
598142.21,4023.14,8409,2025,Q2-2025,بلغاريا
28076.64,9,5305,2025,Q2-2025,البرازيل
126.75,1,8431,2025,Q2-2025,كولومبيا
644684.89,16651.1,4821,2025,Q2-2025,الدنمارك
114029.82,10819,5211,2025,Q2-2025,الصين
577609.81,60914.34,3919,2025,Q2-2025,ماليزيا
580616.2,1431.57,5801,2025,Q2-2025,إيطاليا
11433.79,63.73,0901,2025,Q2-2025,رواندا
1388.74,1,5309,2025,Q2-2025,هنجاريا
1343.53,360,7415,2025,Q2-2025,المغرب
1768.07,396.5,9616,2025,Q2-2025,لاتفيا
2819.85,2.75,6404,2025,Q2-2025,البوسنة والهرسك
466314.56,4900,8413,2025,Q2-2025,أوروبا
2842159.43,3391.41,4503,2025,Q2-2025,بلجيكا
247931.42,3520,9616,2025,Q2-2025,تايوان
76368.75,10,8501,2025,Q2-2025,كوستاريكا
5041185.97,8068000,2529,2025,Q2-2025,الهند
749520,2524,7301,2025,Q2-2025,المملكة المتحدة
228.08,144,8301,2025,Q2-2025,كولومبيا
6.38,18,0906,2025,Q2-2025,الأردن
2850828.63,1133805,7505,2025,Q2-2025,تركيا
20872092.79,547759.47,0901,2025,Q2-2025,كندا
1847873.45,2967,9011,2025,Q2-2025,جمهورية التشيك
3511682.33,769682,8907,2025,Q2-2025,الإمارات
319459.94,6057.1,8420,2025,Q2-2025,الهند
1025887.5,440000,2835,2025,Q2-2025,فيتنام
439590.6,26630,0709,2025,Q2-2025,قطر
26719.39,25220,8435,2025,Q2-2025,مصر
248.68,14,8421,2025,Q2-2025,عمان
3482.73,1.5,6914,2025,Q2-2025,بنجلادش
15314.45,6260,8609,2025,Q2-2025,أستراليا
22799671.5468,1027593.259,8431,2025,Q2-2025,الهند
1114254.43,36418.216,8516,2025,Q2-2025,بولندا
9058.19,63.589,7103,2025,Q2-2025,الولايات المتحدة
4914252.08,9925,7508,2025,Q2-2025,النمسا
15242.72,297,8907,2025,Q2-2025,ماليزيا
24541.37,95.8,7410,2025,Q2-2025,فرنسا
338.59,32.73,8408,2025,Q2-2025,سويسرا
2199238.4,200864.965,8201,2025,Q2-2025,البرازيل
6534.82,798.5,8709,2025,Q2-2025,الإمارات
7384865.35,491410.43,2202,2025,Q2-2025,فرنسا
32458772.5856,2556521.843,7616,2025,Q2-2025,الصين
2620.28,5.1,6404,2025,Q2-2025,تونس
714.65,125,9202,2025,Q2-2025,كندا
1007093.24,15924,7309,2025,Q2-2025,بولندا
8031.69,99,5407,2025,Q2-2025,البرتغال
2221.21,11.4,3203,2025,Q2-2025,أستراليا
225629.22,50478,3901,2025,Q2-2025,تايوان
14492.87,51.81,6104,2025,Q2-2025,جورجيا
28476,7.2,6201,2025,Q2-2025,الكويت
3236.84,3.48,8473,2025,Q2-2025,بلغاريا
238765.25,20000,3505,2025,Q2-2025,نيوزيلاندا
10131.45,3632,4421,2025,Q2-2025,الدنمارك
30024.28,1132.6,1211,2025,Q2-2025,ألمانيا
315.63,80,8406,2025,Q2-2025,مصر
9448.61,9.5,9015,2025,Q2-2025,مالطة
136163.52,1306,8538,2025,Q2-2025,مقدونيا
2384324.65,85028.28,6805,2025,Q2-2025,إيطاليا
118954.78,919.9,6107,2025,Q2-2025,كمبوديا
7306254.4258,257490.139,4009,2025,Q2-2025,إيطاليا
98424.71,6084.6,8432,2025,Q2-2025,الهند
280236.84,1258,7402,2025,Q2-2025,كوريا الجنوبية
2173126.66,153573.302,7011,2025,Q2-2025,الصين
142868.25,23505,3925,2025,Q2-2025,عمان
449.73,1,2818,2025,Q2-2025,سويسرا
3197509.96,23357.869,8541,2025,Q2-2025,ألمانيا
1673383.34,19378.3,6906,2025,Q2-2025,الولايات المتحدة
486078.97,8819,4504,2025,Q2-2025,إيطاليا
500006.8,153746.46,2009,2025,Q2-2025,الفلبين
583502.25,13851.5,8713,2025,Q2-2025,تايوان
84550.98,2282,4415,2025,Q2-2025,إيطاليا
737266.79,4027.34,8487,2025,Q2-2025,كوريا الجنوبية
272332.17,1434.55,5910,2025,Q2-2025,إيطاليا
6473946.48,110898.572,8417,2025,Q2-2025,تركيا
27808.84,206.77,8508,2025,Q2-2025,هولندا
613674.2002,2968.912,6205,2025,Q2-2025,كمبوديا
4709980.28,460.7,2941,2025,Q2-2025,سنغافورة
457764.93,1544.884,6101,2025,Q2-2025,الهند
9247903.3812,65987.911,8409,2025,Q2-2025,المملكة المتحدة
199411.88,135000,1005,2025,Q2-2025,مصر
1391636.62,3814.173,5910,2025,Q2-2025,ألمانيا
2592469.9135,111182.827,4203,2025,Q2-2025,الصين
604378.13,43794,2929,2025,Q2-2025,الإمارات
532.13,14,4016,2025,Q2-2025,ألبانيا
1070627.25,74800,0402,2025,Q2-2025,جمهورية التشيك
196514.03,21857.863,6213,2025,Q2-2025,الصين
4232.42,10,5303,2025,Q2-2025,فرنسا
949129.0267,8209.308,4010,2025,Q2-2025,المملكة المتحدة
1091.07,1,6913,2025,Q2-2025,كولومبيا
892307.38,14984.33,8532,2025,Q2-2025,جمهورية التشيك
31491.98,58.83,9031,2025,Q2-2025,مالطة
158838.23,81.26,8443,2025,Q2-2025,النمسا
3310836.3,21453.68,9019,2025,Q2-2025,إيطاليا
207685.13,161.07,9004,2025,Q2-2025,إسبانيا
429168.75,38372,7316,2025,Q2-2025,إندونيسيا
9067050.54,188066.6,0810,2025,Q2-2025,البرتغال
489305.02,17318.12,1704,2025,Q2-2025,سلوفاكيا
214667.68,49309.95,1102,2025,Q2-2025,ألمانيا
350.78,1.5,7115,2025,Q2-2025,سنغافورة
18.25,1.55,4013,2025,Q2-2025,الفلبين
22175.96,208,3304,2025,Q2-2025,لتوانيا
5555.73,1.82,8534,2025,Q2-2025,بلجيكا
106869.65,6997.8,7216,2025,Q2-2025,المملكة المتحدة
6318395.78,426.22,9021,2025,Q2-2025,بورتوريكو
152718340.6326,710663.164,8411,2025,Q2-2025,ألمانيا
4204.72,7,8445,2025,Q2-2025,إيطاليا
533.05,77.74,0713,2025,Q2-2025,هولندا
86390.31,22001,6804,2025,Q2-2025,المغرب
35104.56,85.06,6111,2025,Q2-2025,الإمارات
891603.79,3904.51,8542,2025,Q2-2025,هولندا
875711.68,1582.442,6204,2025,Q2-2025,الكويت
1314716.18,466370,2505,2025,Q2-2025,بلجيكا
44472.42,139.213,7415,2025,Q2-2025,سويسرا
5530.58,16,8215,2025,Q2-2025,النمسا
574169.52,72012,7226,2025,Q2-2025,السويد
1921070.53,210545.87,3304,2025,Q2-2025,جنوب إفريقيا
5754223.4324,390676.544,6207,2025,Q2-2025,الصين
35950.89,100,5504,2025,Q2-2025,فرنسا
312468.75,17010,4412,2025,Q2-2025,كندا
8.59,2,8432,2025,Q2-2025,كولومبيا
7206.01,6300,2833,2025,Q2-2025,عمان
13384981.17,391510.919,4011,2025,Q2-2025,جمهورية التشيك
75468.23,43,7508,2025,Q2-2025,رومانيا
78606.33,13000,2821,2025,Q2-2025,النمسا
209054.23,15873.24,3301,2025,Q2-2025,باكستان
7429.65,7,8423,2025,Q2-2025,سلوفاكيا
1253.54,2916,8547,2025,Q2-2025,ماليزيا
29649.98,22.6,6201,2025,Q2-2025,بلغاريا
766289.94,9243.844,8201,2025,Q2-2025,اليابان
2646.17,2,6215,2025,Q2-2025,اليابان
537.09,202,1805,2025,Q2-2025,الصين
17090.03,157,8436,2025,Q2-2025,رومانيا
3214473.27,82209.06,3301,2025,Q2-2025,الإمارات
188806.67,120,7106,2025,Q2-2025,كوريا الجنوبية
569400,41600,3912,2025,Q2-2025,تايوان
4733.89,52.92,4203,2025,Q2-2025,ألبانيا
796.39,62,4901,2025,Q2-2025,جزر كوك
48993.75,45,8524,2025,Q2-2025,سنغافورة
4838.02,100,0813,2025,Q2-2025,صربيا
16312.69,104.61,9503,2025,Q2-2025,الفلبين
5936.32,110,8450,2025,Q2-2025,سنغافورة
100936.35,171,5905,2025,Q2-2025,الإمارات
199447.05,213.86,8485,2025,Q2-2025,أستراليا
1503682.02,22221.59,5603,2025,Q2-2025,هولندا
6681.1,1262,8306,2025,Q2-2025,تايوان
255977.89,174,8456,2025,Q2-2025,تايلاند
46770.3,52.353,7320,2025,Q2-2025,سنغافورة
7439073.07,201517.085,4011,2025,Q2-2025,رومانيا
148415.44,2065,8907,2025,Q2-2025,جنوب إفريقيا
50000,1000,0101,2025,Q2-2025,عمان
4194912.37,31047,6903,2025,Q2-2025,اليابان
583275,140000,2810,2025,Q2-2025,الصين
543922.6991,253576.053,4410,2025,Q2-2025,فرنسا
364391.06,122500,2832,2025,Q2-2025,إيطاليا
40251.33,95.33,4205,2025,Q2-2025,إسبانيا
16620,7435,9603,2025,Q2-2025,اليمن
567.36,15,9010,2025,Q2-2025,الفلبين
37118.13,40,3917,2025,Q2-2025,سوازي لاند
1770054.87,310732.3,0404,2025,Q2-2025,فرنسا
1566.75,680.4,9603,2025,Q2-2025,تونس
13456.16,17,7608,2025,Q2-2025,البرازيل
71776.8,251.1,9004,2025,Q2-2025,جمهورية التشيك
3747.11,10.16,5210,2025,Q2-2025,الولايات المتحدة
319162.03,1720.756,6204,2025,Q2-2025,كوريا الجنوبية
284647.73,966,8215,2025,Q2-2025,المملكة المتحدة
3757.14,242,7325,2025,Q2-2025,البحرين
18157.95,90,2934,2025,Q2-2025,جمهورية التشيك
198413.6,60856.95,8716,2025,Q2-2025,إيرلندا
139.38,76,9801,2025,Q2-2025,الكونغو
33555.62,2211,3406,2025,Q2-2025,سريلانكا
206.81,2.2,5511,2025,Q2-2025,كندا
312.94,10,2404,2025,Q2-2025,هونج كونج
325564.62,9567.6,8409,2025,Q2-2025,مقدونيا
12273.99,39,8431,2025,Q2-2025,الإكوادور
11501941.27,63000,7309,2025,Q2-2025,إيرلندا
459.21,0.33,6504,2025,Q2-2025,كولومبيا
1116925.55,8636.502,9505,2025,Q2-2025,الولايات المتحدة
5695408.7999,1328143.53,4407,2025,Q2-2025,ماليزيا
6109.99,50,6307,2025,Q2-2025,نيبال
13767462.06,3154447,4803,2025,Q2-2025,مصر
100792.01,924.022,7609,2025,Q2-2025,الولايات المتحدة
18.97,5,6402,2025,Q2-2025,نيوزيلاندا
117365.65,25518.9,2209,2025,Q2-2025,الصين
1025.28,0.548,9001,2025,Q2-2025,أستراليا
449413.28,34434.48,7413,2025,Q2-2025,ألمانيا
8526.22,33,7227,2025,Q2-2025,الولايات المتحدة
4050,2000,2704,2025,Q2-2025,الهند
42018869.85,323403.14,8504,2025,Q2-2025,ألمانيا
8319.58,1222,2007,2025,Q2-2025,تشيلي
3971.94,7,9704,2025,Q2-2025,سويسرا
169179.53,584.504,8487,2025,Q2-2025,مكسيك
1462.96,1.06,8519,2025,Q2-2025,سنغافورة
6634048.59,436511.772,3304,2025,Q2-2025,مصر
63566.18,7000,7313,2025,Q2-2025,الهند
410.44,65,2302,2025,Q2-2025,الصين
26653.36,104.53,9803,2025,Q2-2025,أوروبا
2350.15,31,8213,2025,Q2-2025,الإمارات
10416.88,457.1,3910,2025,Q2-2025,سنغافورة
291500.08,338.84,6109,2025,Q2-2025,فرنسا
626545.39,2693.22,8467,2025,Q2-2025,فنلندا
1109527.34,8308.07,6405,2025,Q2-2025,الإمارات
11107.12,1022.57,8421,2025,Q2-2025,كولومبيا
1101.03,1,9201,2025,Q2-2025,إيطاليا
555825.84,2483.361,5209,2025,Q2-2025,الولايات المتحدة
1607.67,2,9102,2025,Q2-2025,الأرجنتين
121677.9,16094.82,6903,2025,Q2-2025,الإمارات
208914.2,15050,2831,2025,Q2-2025,ألمانيا
14030.21,4100,9801,2025,Q2-2025,بلجيكا
56214441.84,5658865.732,7304,2025,Q2-2025,مكسيك
1672407.6,21915.869,3917,2025,Q2-2025,النمسا
493224.82,477.729,9011,2025,Q2-2025,الولايات المتحدة
6.98,6.24,3213,2025,Q2-2025,الأردن
160034.57,1552.727,6208,2025,Q2-2025,الولايات المتحدة
6122.24,125.3,4820,2025,Q2-2025,البحرين
498492.26,6773.294,7013,2025,Q2-2025,اليابان
103377.31,14967,5603,2025,Q2-2025,الإمارات
468528.52,16867.13,9616,2025,Q2-2025,فيتنام
171502.81,68403,4810,2025,Q2-2025,كندا
65592.42,40.44,8528,2025,Q2-2025,النمسا
1488693.23,2269,9015,2025,Q2-2025,سلوفاكيا
1260639.25,279632.05,6813,2025,Q2-2025,الهند
2789254,892.832,9030,2025,Q2-2025,ماليزيا
201576.94,249.2,8204,2025,Q2-2025,تايلاند
31366.61,31,8486,2025,Q2-2025,إيطاليا
233401953.9741,1837346.488,8413,2025,Q2-2025,الولايات المتحدة
155731.31,168.34,8519,2025,Q2-2025,الولايات المتحدة
1165704.57,79421,7223,2025,Q2-2025,تايوان
2863959.28,101030.85,8428,2025,Q2-2025,كوريا الجنوبية
5135.67,1.5,9004,2025,Q2-2025,جنوب إفريقيا
38445.41,39.5,6206,2025,Q2-2025,بلجيكا
194111.21,13888.5,7610,2025,Q2-2025,هولندا
3529.7,32,5906,2025,Q2-2025,فرنسا
3427.08,3,7109,2025,Q2-2025,الهند
22691.88,1537.54,4010,2025,Q2-2025,سلوفاكيا
