قيمة - ريال,الوزن الصافي بالكيلو,رمز التعرفة 4 خانات,السنة,الربع,الدولة
63364.71,76.2,6109,2025,Q3-2025,بولندا
38638.34,600,1605,2025,Q3-2025,إيطاليا
564240.29,57241.28,4412,2025,Q3-2025,لاتفيا
19406667.81,708892.88,8425,2025,Q3-2025,هولندا
575775.79,26788,3301,2025,Q3-2025,الأردن
7291156.46,6784.256,8523,2025,Q3-2025,ألمانيا
78902.92,168.3,9017,2025,Q3-2025,هولندا
17518.32,3.564,7116,2025,Q3-2025,سويسرا
2350,6,3002,2025,Q3-2025,جمهورية التشيك
38541.6,5089,7302,2025,Q3-2025,تايلاند
7361004.971,15064.634,8413,2025,Q3-2025,النمسا
15727.09,30,8519,2025,Q3-2025,مكسيك
3690.07,121.3,3917,2025,Q3-2025,أوكرانيا
198539.55,989.8,8516,2025,Q3-2025,نيوزيلاندا
685450.06,2625.02,4504,2025,Q3-2025,ألمانيا
48234312.1,11215906,4703,2025,Q3-2025,الولايات المتحدة
12794203.16,298868,0106,2025,Q3-2025,مصر
50.42,11,5702,2025,Q3-2025,ألمانيا
1555848.222,153776.97,2209,2025,Q3-2025,الولايات المتحدة
2781509.76,83730.722,7222,2025,Q3-2025,جمهورية التشيك
58110.55,5000,1518,2025,Q3-2025,الأرجنتين
376356.68,32149.5,7010,2025,Q3-2025,ألمانيا
5374.47,4,2942,2025,Q3-2025,بولندا
12195.97,6,6101,2025,Q3-2025,اليابان
177214.4,5418.92,4418,2025,Q3-2025,الولايات المتحدة
89408.29,2500,6904,2025,Q3-2025,ألمانيا
18677263.3848,1470100.496,7308,2025,Q3-2025,كوريا الجنوبية
9986.15,2.8,6108,2025,Q3-2025,جمهورية التشيك
7834.03,157.28,4909,2025,Q3-2025,الهند
34934.52,326,8431,2025,Q3-2025,جورجيا
3500.64,6,8524,2025,Q3-2025,رومانيا
4316690.08,7832.22,7507,2025,Q3-2025,المملكة المتحدة
53424.46,544.16,6307,2025,Q3-2025,هنجاريا
18307.17,618.82,6812,2025,Q3-2025,اليابان
1571572.94,60920,0405,2025,Q3-2025,الإمارات
5506.53,17,4502,2025,Q3-2025,ألمانيا
2108667.9,39504,0901,2025,Q3-2025,قبرص
7829769.9771,1149004.438,3820,2025,Q3-2025,الولايات المتحدة
8713.59,500,3505,2025,Q3-2025,السويد
890.12,9,1204,2025,Q3-2025,إيرلندا
13497.48,1000,7206,2025,Q3-2025,إسبانيا
19447.24,87,9109,2025,Q3-2025,إستونيا
4014959.6,147305,8427,2025,Q3-2025,بولندا
3703872.9302,898990,2707,2025,Q3-2025,كوريا الجنوبية
8662.45,5,6209,2025,Q3-2025,سلفادور
13391.44,275,0712,2025,Q3-2025,فيتنام
1973836.21,1551.676,7507,2025,Q3-2025,الولايات المتحدة
441754.2195,3899.55,8206,2025,Q3-2025,إسبانيا
73033.33,8248.5,6307,2025,Q3-2025,مصر
430635.2,60000,8902,2025,Q3-2025,الإمارات
792790.32,53991,1105,2025,Q3-2025,إسبانيا
1227003.22,60395.34,9503,2025,Q3-2025,الكويت
246173.69,4018.55,5208,2025,Q3-2025,المملكة المتحدة
23778.5,78.38,8306,2025,Q3-2025,سويسرا
325302.31,57270,5704,2025,Q3-2025,مصر
3450084.36,45346.43,8428,2025,Q3-2025,كوريا الجنوبية
300.17,427,8203,2025,Q3-2025,جنوب إفريقيا
1987.73,9.41,6105,2025,Q3-2025,مكسيك
182870.28,130,8209,2025,Q3-2025,فنلندا
364.96,68,8201,2025,Q3-2025,النمسا
78295.2,12125,3916,2025,Q3-2025,تايلاند
1716.27,9.98,2853,2025,Q3-2025,إسبانيا
12668.62,85,9401,2025,Q3-2025,بوليفيا
230100.37,13915.67,3303,2025,Q3-2025,الأردن
2057842.44,12071.87,8483,2025,Q3-2025,تركيا
81732.16,190,8475,2025,Q3-2025,إيرلندا
55643.14,26555,4012,2025,Q3-2025,تركيا
505901.47,10969,1806,2025,Q3-2025,سلوفاكيا
13.74,1,5901,2025,Q3-2025,إيطاليا
15330.73,6111.03,0813,2025,Q3-2025,بنجلادش
412014.15,313.5,8541,2025,Q3-2025,هنجاريا
121540.39,7862,4601,2025,Q3-2025,مصر
4576.13,6.649,6212,2025,Q3-2025,رومانيا
450.97,3,6603,2025,Q3-2025,اليابان
596601.51,2409.288,9031,2025,Q3-2025,بولندا
9001.07,7,2934,2025,Q3-2025,إيطاليا
23827219.8257,586880.028,3304,2025,Q3-2025,إسبانيا
15923.6,7374,2209,2025,Q3-2025,مصر
5858953.176,259738.723,8409,2025,Q3-2025,تركيا
462619.72,10474.708,8515,2025,Q3-2025,السويد
279122.78,6337.8,9802,2025,Q3-2025,الإمارات
41.3,3,4803,2025,Q3-2025,عمان
114335.45,4383.5,8435,2025,Q3-2025,الصين
723.32,159,7009,2025,Q3-2025,سوريا
1115.19,7,9003,2025,Q3-2025,الهند
7929517.89,248540.8,0405,2025,Q3-2025,هولندا
34345.23,22279,6811,2025,Q3-2025,بلجيكا
29648.98,9.181,6211,2025,Q3-2025,البرازيل
20347.99,8,6406,2025,Q3-2025,تيمور ليستي
1678937.04,513013.86,1208,2025,Q3-2025,الهند
21949394.1486,1881620.157,4009,2025,Q3-2025,الصين
241359.1,666,8455,2025,Q3-2025,لوكسمبورج
10126556.57,429285.9,0901,2025,Q3-2025,الهند
3170104.41,524006,7202,2025,Q3-2025,النرويج
9712.08,475.15,6813,2025,Q3-2025,هنجاريا
10569.56,151,8542,2025,Q3-2025,روسيا
475214.97,8666,6307,2025,Q3-2025,جمهورية التشيك
780511.1,166988.6,7606,2025,Q3-2025,قطر
8824407.79,729440,1517,2025,Q3-2025,سنغافورة
7388.09,299.14,9209,2025,Q3-2025,كندا
930.68,15.23,3917,2025,Q3-2025,كمبوديا
1087310.48,15505,4420,2025,Q3-2025,قطر
23819.48,230,2906,2025,Q3-2025,إسبانيا
2332220.09,184748.83,7614,2025,Q3-2025,الصين
24844.46,36,8472,2025,Q3-2025,سويسرا
1045591.92,19144.679,8511,2025,Q3-2025,تايوان
1895.7,149.04,6913,2025,Q3-2025,الدنمارك
2885791.66,709,9706,2025,Q3-2025,الصين
375371.75,3948.244,7616,2025,Q3-2025,مكسيك
52.71,1,8536,2025,Q3-2025,بوتسوانا
48504.06,420,7905,2025,Q3-2025,أوروبا
2716.06,4,9031,2025,Q3-2025,جمهورية الدومينيكان
605.46,10.34,7117,2025,Q3-2025,نيبال
65194.57,19460,2202,2025,Q3-2025,أفغانستان
13.81,1,7010,2025,Q3-2025,بلجيكا
2867334.2,13668,8480,2025,Q3-2025,هنجاريا
937.5,25,8501,2025,Q3-2025,مصر
690.29,15,4908,2025,Q3-2025,اليابان
19686857.11,341812.626,7610,2025,Q3-2025,كوريا الجنوبية
900372.61,100526,0811,2025,Q3-2025,سوريا
21045.62,8.14,3914,2025,Q3-2025,اليابان
120596.95,616,2853,2025,Q3-2025,إيطاليا
561.5,0.125,2934,2025,Q3-2025,نيوزيلاندا
4481.42,2.4,6304,2025,Q3-2025,كندا
44444906.8985,7748512.1,6301,2025,Q3-2025,الصين
69387.32,973.27,4911,2025,Q3-2025,هنجاريا
1295.53,1,6302,2025,Q3-2025,بولندا
28006420.09,10479213.99,1006,2025,Q3-2025,فيتنام
8.08,1,5108,2025,Q3-2025,الولايات المتحدة
11020.94,13.5,4202,2025,Q3-2025,سلوفاكيا
2921390.53,282971.8,1904,2025,Q3-2025,تايلاند
53193.73,16,8485,2025,Q3-2025,سويسرا
756784965.3021,39830501.235,8704,2025,Q3-2025,الصين
100.46,10,9107,2025,Q3-2025,إسبانيا
1135432.87,823,8470,2025,Q3-2025,مكسيك
246309.08,537,9618,2025,Q3-2025,الإمارات
17236.99,2600,8501,2025,Q3-2025,الأردن
13351306.11,26596.3,9018,2025,Q3-2025,جمهورية الدومينيكان
82.72,0.46,5201,2025,Q3-2025,الدنمارك
2803.2,50,9021,2025,Q3-2025,النرويج
385.32,13,3401,2025,Q3-2025,السويد
426727.43,5080,8480,2025,Q3-2025,الكويت
87.26,0.25,7214,2025,Q3-2025,إيطاليا
25658.14,680,1211,2025,Q3-2025,مكسيك
7489068.81,2998.9,3002,2025,Q3-2025,كندا
5531973.24,45206.474,8421,2025,Q3-2025,النمسا
13265.18,283,7205,2025,Q3-2025,مكسيك
1711226.75,97670.468,3907,2025,Q3-2025,تركيا
188.37,70,3914,2025,Q3-2025,كوريا الجنوبية
7595.45,42,6004,2025,Q3-2025,كندا
21.99,9,2503,2025,Q3-2025,تركيا
196.05,72.5,2517,2025,Q3-2025,الولايات المتحدة
987.46,9,2303,2025,Q3-2025,اليابان
298831.52,18692,2309,2025,Q3-2025,أوروبا
1480.96,80,7202,2025,Q3-2025,الأردن
1900.09,14,7408,2025,Q3-2025,بولندا
3167.9,13,7217,2025,Q3-2025,المملكة المتحدة
64676.2,729.272,6306,2025,Q3-2025,الولايات المتحدة
17166.89,5.37,6704,2025,Q3-2025,أستراليا
3113.98,0.5,6202,2025,Q3-2025,جواتيمالا
423964.0257,18087.28,8204,2025,Q3-2025,كوريا الجنوبية
15498.05,1.8,8440,2025,Q3-2025,اليابان
3445.21,23.31,8529,2025,Q3-2025,سلوفانيا
454.16,89.98,9604,2025,Q3-2025,إيطاليا
87368.92,3342.684,7907,2025,Q3-2025,لتوانيا
3697.55,2515.3,3210,2025,Q3-2025,باكستان
2065463.24,45895.4,0901,2025,Q3-2025,بنما
2160.24,6.157,8536,2025,Q3-2025,ساموا الأمريكية
110206.73,750.8,8446,2025,Q3-2025,الإمارات
408209.61,1938.53,8482,2025,Q3-2025,كندا
2463443.32,144850.9,4010,2025,Q3-2025,الإمارات
224368.34,901.98,8535,2025,Q3-2025,إندونيسيا
193539.88,3137.86,8208,2025,Q3-2025,الإمارات
219932159.93,247023326,1003,2025,Q3-2025,رومانيا
47125.84,300,9016,2025,Q3-2025,اليابان
15314.1,990,8901,2025,Q3-2025,الصين
186145.27,4653.5,7308,2025,Q3-2025,جمهورية التشيك
61.26,82,9506,2025,Q3-2025,صربيا
1320632.98,5442.98,6204,2025,Q3-2025,ماليزيا
294124.5,6429.632,6302,2025,Q3-2025,فرنسا
143599.99,384,8456,2025,Q3-2025,النمسا
58330.84,541.23,8467,2025,Q3-2025,مالطة
4100,8450,0713,2025,Q3-2025,اليمن
57433.52,1761,4421,2025,Q3-2025,المغرب
3146.09,1530.54,8412,2025,Q3-2025,قطر
29187.77,221,9803,2025,Q3-2025,إيطاليا
182.33,2,6116,2025,Q3-2025,تايوان
12016.46,2137.8,6803,2025,Q3-2025,البرازيل
6090372.53,4037.638,0511,2025,Q3-2025,الولايات المتحدة
18646.79,6.3,8517,2025,Q3-2025,اليونان
136506.35,32,8426,2025,Q3-2025,النرويج
302492.97,124.28,6507,2025,Q3-2025,إيطاليا
492.51,4,9026,2025,Q3-2025,ألبانيا
4457422.15,90986.068,3921,2025,Q3-2025,فرنسا
3.95,0.24,4104,2025,Q3-2025,الصين
8784852.81,119428.893,7311,2025,Q3-2025,الولايات المتحدة
1991.47,4,8410,2025,Q3-2025,هولندا
4057.11,1850,8547,2025,Q3-2025,مالطة
33432452.29,4189176.91,2103,2025,Q3-2025,الإمارات
176629.97,1189.36,8417,2025,Q3-2025,مكسيك
188.75,5.974,6504,2025,Q3-2025,اليابان
448.82,10.8,0307,2025,Q3-2025,المغرب
14310.63,721.75,6813,2025,Q3-2025,إندونيسيا
13005.7,187,0302,2025,Q3-2025,الصين
559077.2,3970.8,8421,2025,Q3-2025,أوكرانيا
2678.02,0.5,4821,2025,Q3-2025,إثيوبيا
102.91,3,0401,2025,Q3-2025,بولندا
92.82,2,4817,2025,Q3-2025,أوكرانيا
11078824.34,1724219.92,1206,2025,Q3-2025,الصين
1120339.96,9046.482,7318,2025,Q3-2025,البرازيل
15367.72,1192.75,4006,2025,Q3-2025,البرازيل
566348.86,4419.816,8474,2025,Q3-2025,هولندا
304295.05,3135.49,9618,2025,Q3-2025,تركيا
1275.37,1,8454,2025,Q3-2025,سلوفاكيا
2489.6,1.1,5209,2025,Q3-2025,بنجلادش
10733.63,36,4503,2025,Q3-2025,سنغافورة
1049674.02,1776.72,4814,2025,Q3-2025,فرنسا
1347003.71,128688.744,4008,2025,Q3-2025,المملكة المتحدة
2420.65,25.72,8301,2025,Q3-2025,الكويت
8000.29,66,4009,2025,Q3-2025,بولينسيا الفرنسية
10853325.43,1402874,8606,2025,Q3-2025,الصين
14999.36,74,8524,2025,Q3-2025,ماليزيا
3593.29,672,9505,2025,Q3-2025,سويسرا
33116.11,2230,8709,2025,Q3-2025,فيتنام
312.16,1,8212,2025,Q3-2025,الأردن
79247.73,25811,7202,2025,Q3-2025,أوكرانيا
7584.09,39,7207,2025,Q3-2025,النمسا
2619240.35,41001.085,8544,2025,Q3-2025,كندا
75636.19,2862.21,9605,2025,Q3-2025,إيطاليا
24070.56,18,9402,2025,Q3-2025,إندونيسيا
778075.62,21862.35,8212,2025,Q3-2025,فيتنام
54743.33,1743,8513,2025,Q3-2025,فنلندا
4522425.1,351441.35,3809,2025,Q3-2025,المملكة المتحدة
152172.13,886.11,8450,2025,Q3-2025,السويد
349174.68,14414,3801,2025,Q3-2025,إيطاليا
3236.2,0.403,6205,2025,Q3-2025,مولدافيا
48.5,4.61,8408,2025,Q3-2025,الفلبين
6652.25,25.2,4905,2025,Q3-2025,مكسيك
433716.03,1644.6,7324,2025,Q3-2025,فرنسا
7700.89,16.67,4015,2025,Q3-2025,الإمارات
15016.97,102.5,3924,2025,Q3-2025,البرازيل
1925497.76,67771,2105,2025,Q3-2025,بولندا
3960.29,290,7310,2025,Q3-2025,لاتفيا
8317.28,113.6,4909,2025,Q3-2025,إيطاليا
914.95,6.95,7318,2025,Q3-2025,نيثرلاندز انتيليز
771.86,77,3920,2025,Q3-2025,لاتفيا
54668.59,880,1301,2025,Q3-2025,بلجيكا
33330,3035,8459,2025,Q3-2025,باكستان
600,11.4,9803,2025,Q3-2025,كولومبيا
48166113.8956,3628111.864,8462,2025,Q3-2025,الصين
291653.9,17098.36,3401,2025,Q3-2025,النمسا
614717.1393,42844.227,6912,2025,Q3-2025,فرنسا
9225,3000,2820,2025,Q3-2025,الصين
3469781.77,55999.409,3917,2025,Q3-2025,فرنسا
366512.42,2784.598,8422,2025,Q3-2025,كرواتيا
670.02,20,4807,2025,Q3-2025,إيطاليا
23738.28,816.5,0804,2025,Q3-2025,إسبانيا
8611.04,120,8511,2025,Q3-2025,دومينكا
168286.27,140291.2,1006,2025,Q3-2025,الإمارات
715599.46,3140,8405,2025,Q3-2025,المملكة المتحدة
2816.93,13,8517,2025,Q3-2025,بروناي دار السلام
252.11,200,7324,2025,Q3-2025,تايلاند
3655376.37,247971.256,8205,2025,Q3-2025,الإمارات
103209.19,10977.5,8606,2025,Q3-2025,فيتنام
27.44,1,7507,2025,Q3-2025,تركيا
545.64,44.55,7319,2025,Q3-2025,مكسيك
549.89,0.2,9404,2025,Q3-2025,مدغشقر
1594947.1531,147312.84,7208,2025,Q3-2025,فرنسا
390904.01,224.987,8527,2025,Q3-2025,الولايات المتحدة
307655.76,343.6,8460,2025,Q3-2025,الولايات المتحدة
151592.24,20417.16,3301,2025,Q3-2025,عمان
2397.49,284,2104,2025,Q3-2025,باكستان
11554561.57,344257.642,8414,2025,Q3-2025,ماليزيا
99309.26,441.32,8542,2025,Q3-2025,فنلندا
682.26,1,8449,2025,Q3-2025,بنجلادش
68982015.2959,1166388.064,9032,2025,Q3-2025,الصين
245808.33,5660.08,8214,2025,Q3-2025,ألمانيا
13665.78,2276,0401,2025,Q3-2025,إسبانيا
26778.23,204.14,6304,2025,Q3-2025,الأردن
4837.05,2,6107,2025,Q3-2025,بلجيكا
479574.15,102028.6,3902,2025,Q3-2025,تايوان
816831.28,4087.2,8472,2025,Q3-2025,إيطاليا
3191.39,1.5,8215,2025,Q3-2025,بنجلادش
120970656.99,460505.208,9018,2025,Q3-2025,فرنسا
1271285.17,29017,0405,2025,Q3-2025,تركيا
272347.97,37550.85,0909,2025,Q3-2025,باكستان
336764.49,835.35,6101,2025,Q3-2025,هولندا
39190.58,46.74,6107,2025,Q3-2025,المغرب
1129580.49,335.8,9021,2025,Q3-2025,تايلاند
6479.03,84,1515,2025,Q3-2025,أستراليا
266311.34,5406.686,6815,2025,Q3-2025,بولندا
426311.89,58555.6,3906,2025,Q3-2025,سويسرا
27556.23,76.11,6116,2025,Q3-2025,إيطاليا
894368.05,801.1,9030,2025,Q3-2025,هولندا
6836.19,144.34,2005,2025,Q3-2025,مكسيك
76039.52,267.2,8442,2025,Q3-2025,اليابان
29093.62,1878.4,3913,2025,Q3-2025,ألمانيا
26727.72,241.22,6815,2025,Q3-2025,ماليزيا
100506.75,4.083,8406,2025,Q3-2025,كندا
671000,13420,6202,2025,Q3-2025,اليمن
5503.93,12.6,7313,2025,Q3-2025,إيطاليا
71414.45,140,9003,2025,Q3-2025,فيتنام
7072.69,98.4,6205,2025,Q3-2025,هنجاريا
382.61,10,7508,2025,Q3-2025,فيتنام
1946747.24,2100.35,9021,2025,Q3-2025,بلجيكا
2873.68,3057.6,6811,2025,Q3-2025,تايلاند
18111.1,787.51,7419,2025,Q3-2025,إندونيسيا
181670.44,23640,7602,2025,Q3-2025,بولندا
321920.04,1736.66,8431,2025,Q3-2025,البرازيل
4610.96,8,6208,2025,Q3-2025,روسيا
23161.6,853.464,4013,2025,Q3-2025,فرنسا
776286.05,3013,5512,2025,Q3-2025,ألمانيا
208.2718,4,6812,2025,Q3-2025,جنوب إفريقيا
4100940.7125,1511505.761,7322,2025,Q3-2025,الصين
693613.7,329987.5,0808,2025,Q3-2025,باكستان
75733.29,6670,1905,2025,Q3-2025,أوزباكستان
2895.46,24.5,6106,2025,Q3-2025,بولندا
183440.36,14747.18,5902,2025,Q3-2025,إندونيسيا
22356.53,35,6209,2025,Q3-2025,الإمارات
294.87,1.2,6215,2025,Q3-2025,الكويت
22245278.76,117076.285,8477,2025,Q3-2025,إيطاليا
4531682.18,108337.844,8474,2025,Q3-2025,السويد
3571.04,6,5609,2025,Q3-2025,كوريا الجنوبية
27322.02,350,6307,2025,Q3-2025,النرويج
2422212.23,8560,8411,2025,Q3-2025,سلوفانيا
54248.92,23,6405,2025,Q3-2025,تيمور ليستي
52648.17,1014,9029,2025,Q3-2025,بولندا
350689.06,7457.818,3304,2025,Q3-2025,كولومبيا
15558.82,2542.801,7011,2025,Q3-2025,الهند
6159546.46,1759556,3904,2025,Q3-2025,كوريا الجنوبية
2605054.83,347341.181,4013,2025,Q3-2025,الصين
30696646.79,14636174,7005,2025,Q3-2025,الإمارات
500.71,0.72,5508,2025,Q3-2025,إيطاليا
9250.98,245,0805,2025,Q3-2025,إسبانيا
6326.12,26,9020,2025,Q3-2025,تايوان
311879.04,73211.04,2207,2025,Q3-2025,تركيا
10590.37,4455,8417,2025,Q3-2025,سوريا
955.77,23.555,4911,2025,Q3-2025,سنغافورة
3312.37,840,1108,2025,Q3-2025,سوريا
1515.51,1,8452,2025,Q3-2025,بنجلادش
38.54,0.56,4404,2025,Q3-2025,هونج كونج
37031.25,1950,1104,2025,Q3-2025,أذربيجان
29074.42,71,9209,2025,Q3-2025,إيطاليا
680614.315,70422.94,6805,2025,Q3-2025,الهند
1013833.74,1062.8,9105,2025,Q3-2025,ألمانيا
657630.64,138133,0804,2025,Q3-2025,إندونيسيا
89581.89,6867,8547,2025,Q3-2025,فيتنام
563.94,7.43,7215,2025,Q3-2025,تركيا
572882.87,35693.219,8482,2025,Q3-2025,كوريا الجنوبية
3298876.83,229188.6,8507,2025,Q3-2025,سلوفانيا
49248.09,570.7,5607,2025,Q3-2025,ألمانيا
1706.51,1,7316,2025,Q3-2025,جمهورية التشيك
175830.76,14669,5516,2025,Q3-2025,مصر
2604.03,0.5,9028,2025,Q3-2025,النمسا
76558,100,8529,2025,Q3-2025,البوسنة والهرسك
1628567.88,5414.735,8473,2025,Q3-2025,الفلبين
63589.98,8768.5,1102,2025,Q3-2025,إيطاليا
1549.76,200,9610,2025,Q3-2025,تركيا
11545.51,3065,4002,2025,Q3-2025,تايلاند
28566679.57,270781.994,8419,2025,Q3-2025,مكسيك
652333.74,12979.16,4011,2025,Q3-2025,هولندا
528248.1,32542,1704,2025,Q3-2025,تونس
500.75,2,6116,2025,Q3-2025,اليابان
15137.32,64.25,9102,2025,Q3-2025,البحرين
214801.97,14599,0811,2025,Q3-2025,كندا
26055.42,5566.88,7221,2025,Q3-2025,الصين
50074.54,11000,0902,2025,Q3-2025,السودان
4238091.73,5828.59,3301,2025,Q3-2025,تايلاند
412633.78,78.53,3005,2025,Q3-2025,كوستاريكا
38.38,1,8524,2025,Q3-2025,ترينيداد و توباكو
5231.72,5,8467,2025,Q3-2025,إيرلندا
2920.72,354,1106,2025,Q3-2025,اليونان
235442.16,111100,4804,2025,Q3-2025,سلوفاكيا
6466846.7577,425219.531,7419,2025,Q3-2025,الصين
154641.85,1841.5,6115,2025,Q3-2025,لاو
12856100.21,10125738,2713,2025,Q3-2025,الولايات المتحدة
22984880.72,4306178,4803,2025,Q3-2025,البحرين
548335.67,65497.29,3305,2025,Q3-2025,المغرب
6123119.8669,45826.696,6109,2025,Q3-2025,تايلاند
300.45,35.15,4801,2025,Q3-2025,الولايات المتحدة
54818.54,119.316,9029,2025,Q3-2025,المملكة المتحدة
10094.73,6.54,3201,2025,Q3-2025,الهند
306984.74,522.389,4202,2025,Q3-2025,مكسيك
70.89,4,1704,2025,Q3-2025,النرويج
2779.24,100.8,7011,2025,Q3-2025,إندونيسيا
18122.68,1884.4,1904,2025,Q3-2025,مكسيك
4265.72,1710,5705,2025,Q3-2025,سوريا
856279.8378,13337.939,6115,2025,Q3-2025,فيتنام
63767.87,8480,0602,2025,Q3-2025,جنوب إفريقيا
211500,20000,2823,2025,Q3-2025,مكسيك
67553.4,1299.52,5607,2025,Q3-2025,المملكة المتحدة
238887.32,11066.01,3405,2025,Q3-2025,فرنسا
15,0.5,9023,2025,Q3-2025,بلغاريا
6229.67,92,8415,2025,Q3-2025,لاتفيا
1,1,8714,2025,Q3-2025,جواتيمالا
104726.4,120,9505,2025,Q3-2025,البرتغال
36982.65,21730,7610,2025,Q3-2025,مصر
72589.79,80,3904,2025,Q3-2025,فنلندا
365.23,141,3924,2025,Q3-2025,سريلانكا
3207119.52,79146,7309,2025,Q3-2025,تركيا
360193.37,77780,4808,2025,Q3-2025,فنلندا
3611.18,1.794,7228,2025,Q3-2025,النمسا
44.43,53,6914,2025,Q3-2025,اليابان
84528.85,15200,4818,2025,Q3-2025,عمان
12489615.66,668346,3901,2025,Q3-2025,اليابان
6948.06,2.5,7113,2025,Q3-2025,قطر
793292.19,12469,6806,2025,Q3-2025,بلجيكا
140361.46,19.2,7218,2025,Q3-2025,سنغافورة
229524.37,28606,2821,2025,Q3-2025,المملكة المتحدة
1377385.27,4153.2,8528,2025,Q3-2025,بلجيكا
14019.43,26000,6809,2025,Q3-2025,مصر
17731.29,21,5607,2025,Q3-2025,إسبانيا
10059.52,292,1902,2025,Q3-2025,أستراليا
67688.82,475.04,4420,2025,Q3-2025,المملكة المتحدة
3010279.67,2862.15,8460,2025,Q3-2025,المملكة المتحدة
6453.65,1.5,9029,2025,Q3-2025,بلجيكا
543331.62,74152.855,2842,2025,Q3-2025,الولايات المتحدة
8626421.7,398572.611,9023,2025,Q3-2025,الصين
3322451.09,110980,1805,2025,Q3-2025,تركيا
54.97,0.554,4009,2025,Q3-2025,ميانمار
428.82,20,4001,2025,Q3-2025,سويسرا
6192730.55,104417,0306,2025,Q3-2025,عمان
1160904.97,22020.279,7320,2025,Q3-2025,إيطاليا
16372.3009,2.98,6206,2025,Q3-2025,البرازيل
1800038.59,79270,8445,2025,Q3-2025,الهند
936,70,8515,2025,Q3-2025,كرواتيا
230271.82,4981.296,3906,2025,Q3-2025,أستراليا
162693264.2088,1972623.283,8535,2025,Q3-2025,كوريا الجنوبية
2113.93,1,6304,2025,Q3-2025,السويد
4540760.36,685782.172,1512,2025,Q3-2025,عمان
18498.87,170,9202,2025,Q3-2025,البحرين
3981.27,96.52,3919,2025,Q3-2025,الكويت
10651.93,4.1,5209,2025,Q3-2025,البرتغال
16660.2,724.8,1604,2025,Q3-2025,الهند
249.67,53,8524,2025,Q3-2025,إيطاليا
6757987.96,85124,8411,2025,Q3-2025,تركيا
89100.84,118.7,8410,2025,Q3-2025,إندونيسيا
606748.2,93537.6,0811,2025,Q3-2025,تركيا
20549182.7695,2339684.35,3912,2025,Q3-2025,الصين
11519.05,206.5,8513,2025,Q3-2025,ماليزيا
219157.33,11513.7,3908,2025,Q3-2025,هولندا
2873548.96,29354,8419,2025,Q3-2025,الأرجنتين
19534.47,2128.74,8481,2025,Q3-2025,اليونان
4507885.49,294965.03,3923,2025,Q3-2025,تركيا
10961.21,12,9031,2025,Q3-2025,أوكرانيا
911.86,56,8482,2025,Q3-2025,قطر
3957344.38,2110.948,9003,2025,Q3-2025,اليابان
1035.72,499.69,8308,2025,Q3-2025,النمسا
543098.11,4409.01,8513,2025,Q3-2025,ألمانيا
1113512.53,3016.47,4202,2025,Q3-2025,جمهورية التشيك
38977.66,1650,2007,2025,Q3-2025,الإكوادور
97845.02,46.76,8436,2025,Q3-2025,السويد
1056.26,1,8458,2025,Q3-2025,اليابان
2051.49,109,1302,2025,Q3-2025,فلسطين
1980,30,0901,2025,Q3-2025,تايوان
34429810.88,81858.138,9018,2025,Q3-2025,ماليزيا
1210471.55,210.8,0908,2025,Q3-2025,البحرين
13933.47,900,8208,2025,Q3-2025,الأردن
232.53,68.3,3707,2025,Q3-2025,بولندا
89318.12,545.424,7117,2025,Q3-2025,بنجلادش
20535.58,96.32,8536,2025,Q3-2025,باكستان
2418670.52,229537.8,0906,2025,Q3-2025,فيتنام
6455710.45,3388.611,9027,2025,Q3-2025,ماليزيا
8481.74,320.449,3924,2025,Q3-2025,هونج كونج
1810611.63,90512.783,9619,2025,Q3-2025,هولندا
3602.6,2,9603,2025,Q3-2025,أندورا
15555.81,1169.65,4817,2025,Q3-2025,ألمانيا
601.2,27,7013,2025,Q3-2025,المغرب
154713.79,7202.4,8508,2025,Q3-2025,تركيا
219077.75,570.236,8532,2025,Q3-2025,كندا
82864.26,14979,4408,2025,Q3-2025,غانا
65697.99,1796,7226,2025,Q3-2025,المملكة المتحدة
1178110.57,41134.836,6910,2025,Q3-2025,ألمانيا
1038669.8,50935.8,6305,2025,Q3-2025,عمان
37187.47,288,9010,2025,Q3-2025,كوريا الجنوبية
87232.19,167.37,7009,2025,Q3-2025,سلوفاكيا
333387.16,308396.38,7003,2025,Q3-2025,ماليزيا
313040.67,1556.7,8509,2025,Q3-2025,إيرلندا
1291.77,2.166,9007,2025,Q3-2025,أستراليا
74587.5,5100,3809,2025,Q3-2025,سنغافورة
9534.54,6187.33,4821,2025,Q3-2025,إندونيسيا
1360005.62,323000,0710,2025,Q3-2025,بولندا
1175610.09,6955.778,8461,2025,Q3-2025,الولايات المتحدة
1307.13,0.8,3204,2025,Q3-2025,صربيا
29619.48,1689.64,8513,2025,Q3-2025,فرنسا
2795.12,3.175,8426,2025,Q3-2025,بلجيكا
383.42,4,6402,2025,Q3-2025,مقدونيا
399603.98,22610,0405,2025,Q3-2025,رواندا
62383.88,430.094,8215,2025,Q3-2025,المملكة المتحدة
16225.75,632,2833,2025,Q3-2025,سلوفاكيا
1066188.53,49428,8455,2025,Q3-2025,سويسرا
32480.29,521.88,7225,2025,Q3-2025,الولايات المتحدة
1275698.04,47224.79,8505,2025,Q3-2025,الهند
155.54,8,3925,2025,Q3-2025,فيتنام
44349.5,9598,6208,2025,Q3-2025,سوريا
1957.16,9.1,7020,2025,Q3-2025,بلغاريا
